EAR,MAR,PERCLOS,BLINKS,YAWNS,Pitch,label
0.25,0.235,0.133,4,0,0.999,0
0.234,0.241,0.132,4,0,0.998,0
0.271,0.231,0.132,4,0,0.013,0
0.243,0.215,0.132,4,0,0.993,0
0.242,0.215,0.132,4,0,0.994,0
0.267,0.232,0.132,4,0,0.99,0
0.266,0.219,0.131,4,0,0.99,0
0.277,0.206,0.131,4,0,0.992,0
0.274,0.209,0.131,4,0,0.991,0
0.27,0.219,0.131,4,0,0.986,0
0.253,0.222,0.131,4,0,0.988,0
0.264,0.209,0.13,4,0,0.986,0
0.252,0.219,0.13,4,0,0.988,0
0.256,0.212,0.13,4,0,0.985,0
0.261,0.199,0.13,4,0,0.985,0
0.254,0.216,0.13,4,0,0.984,0
0.256,0.222,0.129,4,0,0.983,0
0.256,0.222,0.129,4,0,0.983,0
0.244,0.217,0.129,4,0,0.984,0
0.24,0.232,0.129,4,0,0.986,0
0.248,0.216,0.129,4,0,0.986,0
0.249,0.248,0.128,4,0,0.984,0
0.26,0.228,0.128,4,0,0.984,0
0.246,0.225,0.128,4,0,0.985,0
0.247,0.219,0.128,4,0,0.981,0
0.243,0.216,0.128,4,0,0.983,0
0.239,0.213,0.127,4,0,0.984,0
0.247,0.219,0.127,4,0,0.984,0
0.24,0.218,0.127,4,0,0.983,0
0.236,0.213,0.127,4,0,0.981,0
0.243,0.241,0.127,4,0,0.986,0
0.253,0.236,0.126,4,0,0.987,0
0.233,0.216,0.126,4,0,0.987,0
0.236,0.215,0.126,4,0,0.986,0
0.236,0.222,0.126,4,0,0.989,0
0.246,0.216,0.126,4,0,0.99,0
0.261,0.218,0.126,4,0,0.987,0
0.251,0.218,0.125,4,0,0.987,0
0.264,0.216,0.125,4,0,0.986,0
0.262,0.21,0.125,4,0,0.985,0
0.252,0.205,0.125,4,0,0.986,0
0.274,0.225,0.125,4,0,0.988,0
0.259,0.224,0.124,4,0,0.986,0
0.254,0.219,0.124,4,0,0.983,0
0.26,0.219,0.124,4,0,0.986,0
0.262,0.205,0.124,4,0,0.986,0
0.258,0.208,0.124,4,0,0.982,0
0.264,0.222,0.123,4,0,0.984,0
0.239,0.202,0.123,4,0,0.988,0
0.24,0.212,0.123,4,0,0.986,0
0.256,0.21,0.123,4,0,0.985,0
0.253,0.204,0.123,4,0,0.986,0
0.259,0.219,0.123,4,0,0.987,0
0.264,0.225,0.122,4,0,0.985,0
0.258,0.216,0.122,4,0,0.984,0
0.259,0.219,0.122,4,0,0.987,0
0.258,0.225,0.122,4,0,0.987,0
0.255,0.21,0.122,4,0,0.987,0
0.257,0.22,0.121,4,0,0.989,0
0.263,0.222,0.121,4,0,0.985,0
0.266,0.222,0.121,4,0,0.985,0
0.266,0.225,0.121,4,0,0.986,0
0.252,0.213,0.121,4,0,0.987,0
0.252,0.226,0.121,4,0,0.987,0
0.271,0.222,0.12,4,0,0.987,0
0.265,0.222,0.12,4,0,0.987,0
0.258,0.211,0.12,4,0,0.987,0
0.257,0.216,0.12,4,0,0.987,0
0.264,0.232,0.12,4,0,0.99,0
0.265,0.228,0.12,4,0,0.989,0
0.25,0.216,0.119,4,0,0.988,0
0.256,0.215,0.119,4,0,0.988,0
0.27,0.213,0.119,4,0,0.986,0
0.247,0.216,0.119,4,0,0.985,0
0.24,0.236,0.119,4,0,0.98,0
0.264,0.23,0.119,4,0,0.986,0
0.267,0.239,0.118,4,0,0.989,0
0.26,0.228,0.118,4,0,0.99,0
0.256,0.228,0.118,4,0,0.99,0
0.247,0.207,0.118,4,0,0.989,0
0.249,0.207,0.118,4,0,0.987,0
0.243,0.216,0.118,4,0,0.983,0
0.246,0.213,0.117,4,0,0.985,0
0.263,0.219,0.117,4,0,0.987,0
0.253,0.216,0.117,4,0,0.986,0
0.264,0.208,0.117,4,0,0.985,0
0.258,0.215,0.117,4,0,0.985,0
0.261,0.217,0.117,4,0,0.988,0
0.271,0.225,0.116,4,0,0.989,0
0.264,0.225,0.116,4,0,0.99,0
0.267,0.211,0.116,4,0,0.989,0
0.256,0.217,0.116,4,0,0.987,0
0.256,0.22,0.116,4,0,0.987,0
0.257,0.232,0.116,4,0,0.986,0
0.261,0.235,0.115,4,0,0.986,0
0.265,0.226,0.115,4,0,0.986,0
0.257,0.213,0.115,4,0,0.986,0
0.254,0.233,0.115,4,0,0.987,0
0.258,0.216,0.115,4,0,0.985,0
0.259,0.219,0.115,4,0,0.985,0
0.251,0.226,0.114,4,0,0.987,0
0.251,0.222,0.114,4,0,0.986,0
0.257,0.222,0.114,4,0,0.988,0
0.253,0.231,0.114,4,0,0.988,0
0.23,0.205,0.114,4,0,0.983,0
0.237,0.211,0.114,4,0,0.985,0
0.244,0.225,0.114,4,0,0.986,0
0.26,0.231,0.113,4,0,0.986,0
0.243,0.228,0.113,4,0,0.989,0
0.239,0.222,0.113,4,0,0.989,0
0.258,0.224,0.113,4,0,0.987,0
0.254,0.216,0.113,4,0,0.986,0
0.248,0.226,0.113,4,0,0.986,0
0.236,0.22,0.112,4,0,0.985,0
0.241,0.216,0.112,4,0,0.985,0
0.254,0.222,0.112,4,0,0.986,0
0.253,0.229,0.112,4,0,0.985,0
0.239,0.213,0.112,4,0,0.986,0
0.236,0.208,0.112,4,0,0.987,0
0.251,0.226,0.112,4,0,0.984,0
0.243,0.213,0.111,4,0,0.985,0
0.238,0.213,0.111,4,0,0.986,0
0.246,0.212,0.111,4,0,0.987,0
0.24,0.222,0.111,4,0,0.987,0
0.236,0.223,0.111,4,0,0.985,0
0.22,0.216,0.111,4,0,0.987,0
0.253,0.222,0.111,4,0,0.986,0
0.248,0.219,0.11,4,0,0.984,0
0.253,0.222,0.11,4,0,0.986,0
0.261,0.226,0.11,4,0,0.989,0
0.256,0.228,0.11,4,0,0.986,0
0.23,0.235,0.11,4,0,0.986,0
0.236,0.235,0.11,4,0,0.986,0
0.222,0.234,0.11,4,0,0.983,0
0.235,0.213,0.109,4,0,0.987,0
0.231,0.213,0.109,4,0,0.985,0
0.231,0.228,0.109,4,0,0.984,0
0.243,0.232,0.109,4,0,0.988,0
0.234,0.218,0.109,4,0,0.985,0
0.23,0.229,0.109,4,0,0.986,0
0.25,0.229,0.109,4,0,0.986,0
0.25,0.225,0.108,4,0,0.987,0
0.256,0.222,0.108,4,0,0.983,0
0.233,0.234,0.108,4,0,0.982,0
0.23,0.222,0.108,4,0,0.983,0
0.238,0.222,0.108,4,0,0.983,0
0.239,0.228,0.108,4,0,0.985,0
0.243,0.216,0.108,4,0,0.987,0
0.238,0.231,0.107,4,0,0.981,0
0.244,0.231,0.107,4,0,0.986,0
0.247,0.231,0.107,4,0,0.984,0
0.241,0.222,0.107,4,0,0.986,0
0.241,0.212,0.107,4,0,0.986,0
0.249,0.219,0.107,4,0,0.985,0
0.241,0.207,0.107,4,0,0.985,0
0.235,0.22,0.107,4,0,0.984,0
0.23,0.217,0.106,4,0,0.986,0
0.24,0.214,0.106,4,0,0.985,0
0.231,0.235,0.106,4,0,0.985,0
0.227,0.235,0.106,4,0,0.986,0
0.237,0.21,0.106,4,0,0.985,0
0.242,0.235,0.106,4,0,0.985,0
0.229,0.222,0.106,4,0,0.987,0
0.248,0.231,0.105,4,0,0.985,0
0.245,0.226,0.105,4,0,0.984,0
0.245,0.232,0.105,4,0,0.984,0
0.243,0.216,0.105,4,0,0.984,0
0.235,0.216,0.105,4,0,0.986,0
0.218,0.228,0.105,4,0,0.986,0
0.215,0.216,0.105,4,0,0.984,0
0.218,0.222,0.104,4,0,0.983,0
0.216,0.228,0.104,4,0,0.983,0
0.236,0.234,0.104,4,0,0.987,0
0.224,0.234,0.104,4,0,0.986,0
0.231,0.226,0.104,4,0,0.987,0
0.23,0.226,0.104,4,0,0.987,0
0.216,0.216,0.104,4,0,0.984,0
0.216,0.21,0.104,4,0,0.984,0
0.224,0.218,0.104,4,0,0.983,0
0.23,0.229,0.103,4,0,0.984,0
0.238,0.232,0.103,4,0,0.985,0
0.235,0.229,0.103,4,0,0.985,0
0.241,0.216,0.103,4,0,0.984,0
0.223,0.225,0.103,4,0,0.986,0
0.223,0.225,0.103,4,0,0.987,0
0.231,0.229,0.103,4,0,0.983,0
0.224,0.22,0.103,4,0,0.983,0
0.238,0.228,0.102,4,0,0.984,0
0.239,0.225,0.102,4,0,0.983,0
0.241,0.228,0.102,4,0,0.984,0
0.22,0.213,0.102,4,0,0.986,0
0.218,0.219,0.102,4,0,0.986,0
0.237,0.225,0.102,4,0,0.982,0
0.237,0.228,0.102,4,0,0.982,0
0.228,0.235,0.101,4,0,0.982,0
0.229,0.231,0.101,4,0,0.984,0
0.224,0.225,0.101,4,0,0.983,0
0.234,0.219,0.101,4,0,0.985,0
0.222,0.229,0.101,4,0,0.985,0
0.215,0.222,0.101,4,0,0.986,0
0.222,0.219,0.101,4,0,0.986,0
0.22,0.225,0.101,4,0,0.986,0
0.233,0.223,0.101,4,0,0.987,0
0.243,0.223,0.1,4,0,0.985,0
0.242,0.229,0.1,4,0,0.986,0
0.226,0.223,0.1,4,0,0.984,0
0.223,0.219,0.1,4,0,0.987,0
0.229,0.228,0.1,4,0,0.984,0
0.235,0.215,0.1,4,0,0.987,0
0.235,0.226,0.1,4,0,0.986,0
0.218,0.216,0.1,4,0,0.985,0
0.235,0.216,0.099,4,0,0.986,0
0.229,0.215,0.099,4,0,0.985,0
0.219,0.215,0.099,4,0,0.985,0
0.244,0.219,0.099,4,0,0.986,0
0.226,0.215,0.099,4,0,0.985,0
0.234,0.207,0.099,4,0,0.985,0
0.243,0.21,0.099,4,0,0.987,0
0.224,0.216,0.099,4,0,0.986,0
0.231,0.204,0.098,4,0,0.987,0
0.223,0.21,0.098,4,0,0.986,0
0.23,0.222,0.098,4,0,0.985,0
0.226,0.223,0.098,4,0,0.985,0
0.219,0.213,0.098,4,0,0.985,0
0.227,0.213,0.098,4,0,0.985,0
0.236,0.219,0.098,4,0,0.989,0
0.241,0.216,0.098,4,0,0.983,0
0.248,0.216,0.098,4,0,0.983,0
0.235,0.232,0.097,4,0,0.983,0
0.233,0.224,0.097,4,0,0.983,0
0.254,0.213,0.097,4,0,0.985,0
0.235,0.225,0.097,4,0,0.986,0
0.229,0.229,0.097,4,0,0.986,0
0.228,0.21,0.097,4,0,0.987,0
0.228,0.21,0.097,4,0,0.986,0
0.227,0.216,0.097,4,0,0.985,0
0.233,0.219,0.097,4,0,0.985,0
0.232,0.226,0.096,4,0,0.985,0
0.217,0.219,0.096,4,0,0.985,0
0.217,0.225,0.096,4,0,0.985,0
0.216,0.217,0.096,4,0,0.988,0
0.233,0.219,0.096,4,0,0.988,0
0.23,0.209,0.096,4,0,0.986,0
0.227,0.205,0.096,4,0,0.986,0
0.241,0.226,0.096,4,0,0.99,0
0.244,0.229,0.096,4,0,0.988,0
0.227,0.216,0.095,4,0,0.989,0
0.237,0.216,0.095,4,0,0.989,0
0.241,0.211,0.095,4,0,0.987,0
0.238,0.207,0.095,4,0,0.987,0
0.221,0.216,0.095,4,0,0.988,0
0.231,0.219,0.095,4,0,0.986,0
0.233,0.235,0.095,4,0,0.989,0
0.238,0.225,0.095,4,0,0.985,0
0.246,0.225,0.095,4,0,0.985,0
0.231,0.225,0.094,4,0,0.987,0
0.24,0.22,0.094,4,0,0.986,0
0.246,0.219,0.094,4,0,0.987,0
0.243,0.21,0.094,4,0,0.999,0
0.245,0.219,0.094,4,0,0.985,0
0.246,0.204,0.094,4,0,0.985,0
0.237,0.205,0.094,4,0,0.985,0
0.254,0.231,0.094,4,0,0.989,0
0.256,0.229,0.094,4,0,0.987,0
0.244,0.232,0.094,4,0,1.0,0
0.248,0.229,0.093,4,0,0.003,0
0.236,0.226,0.093,4,0,0.003,0
0.259,0.216,0.093,4,0,0.985,0
0.258,0.226,0.093,4,0,0.985,0
0.254,0.219,0.093,4,0,0.987,0
0.256,0.219,0.093,4,0,0.99,0
0.258,0.22,0.093,4,0,0.99,0
0.251,0.22,0.093,4,0,0.99,0
0.227,0.229,0.093,4,0,0.985,0
0.233,0.236,0.093,4,0,0.986,0
0.158,0.242,0.092,5,0,0.989,0
0.169,0.238,0.093,5,0,0.988,0
0.19,0.225,0.094,5,0,0.988,0
0.225,0.222,0.096,5,0,0.988,0
0.216,0.222,0.096,5,0,0.993,0
0.223,0.219,0.096,5,0,0.008,0
0.227,0.219,0.096,5,0,0.991,0
0.233,0.226,0.096,5,0,0.993,0
0.233,0.229,0.096,5,0,0.993,0
0.216,0.29,0.096,5,0,0.993,0
0.211,0.271,0.096,5,0,0.995,0
0.239,0.397,0.096,5,0,0.994,0
0.237,0.387,0.096,5,0,0.997,0
0.245,0.229,0.095,5,0,0.992,0
0.248,0.235,0.095,5,0,0.991,0
0.234,0.235,0.095,5,0,0.992,0
0.262,0.244,0.095,5,0,0.992,0
0.263,0.253,0.095,5,0,0.992,0
0.248,0.242,0.095,5,0,0.992,0
0.248,0.225,0.095,5,0,0.992,0
0.253,0.291,0.095,5,0,0.992,0
0.265,0.336,0.095,5,0,0.996,0
0.273,0.341,0.094,5,0,0.997,0
0.283,0.297,0.094,5,0,0.995,0
0.277,0.294,0.094,5,0,0.994,0
0.278,0.258,0.094,5,0,0.998,0
0.28,0.269,0.094,5,0,0.012,0
0.27,0.26,0.094,5,0,0.01,0
0.275,0.343,0.094,5,0,0.008,0
0.278,0.331,0.094,5,0,0.008,0
0.27,0.347,0.094,5,0,0.995,0
0.286,0.347,0.094,5,0,0.007,0
0.292,0.322,0.093,5,0,0.01,0
0.294,0.329,0.093,5,0,0.009,0
0.279,0.284,0.093,5,0,0.994,0
0.286,0.284,0.093,5,0,0.991,0
0.261,0.261,0.093,5,0,0.99,0
0.263,0.268,0.093,5,0,0.002,0
0.279,0.232,0.093,5,0,0.003,0
0.264,0.242,0.093,5,0,0.993,0
0.268,0.242,0.093,5,0,0.993,0
0.259,0.231,0.093,5,0,0.99,0
0.263,0.231,0.092,5,0,0.99,0
0.255,0.245,0.092,5,0,0.992,0
0.255,0.236,0.092,5,0,0.991,0
0.272,0.226,0.092,5,0,0.993,0
0.271,0.245,0.092,5,0,0.993,0
0.3,0.221,0.092,5,0,0.001,0
0.271,0.228,0.092,5,0,0.991,0
0.27,0.222,0.092,5,0,0.001,0
0.294,0.228,0.092,5,0,0.999,0
0.282,0.228,0.092,5,0,0.001,0
0.278,0.228,0.091,5,0,0.0,0
0.278,0.222,0.091,5,0,0.003,0
0.274,0.232,0.091,5,0,0.988,0
0.278,0.215,0.091,5,0,0.002,0
0.278,0.218,0.091,5,0,0.992,0
0.278,0.229,0.091,5,0,0.992,0
0.293,0.232,0.091,5,0,0.001,0
0.275,0.228,0.091,5,0,0.001,0
0.276,0.228,0.091,5,0,0.001,0
0.269,0.236,0.091,5,0,0.001,0
0.263,0.236,0.091,5,0,0.992,0
0.286,0.223,0.09,5,0,0.004,0
0.263,0.222,0.09,5,0,0.991,0
0.267,0.222,0.09,5,0,0.99,0
0.277,0.221,0.09,5,0,0.993,0
0.275,0.221,0.09,5,0,0.993,0
0.275,0.229,0.09,5,0,0.992,0
0.272,0.235,0.09,5,0,0.002,0
0.28,0.223,0.09,5,0,0.001,0
0.278,0.234,0.09,5,0,0.991,0
0.268,0.212,0.09,5,0,0.987,0
0.262,0.222,0.09,5,0,0.988,0
0.268,0.236,0.089,5,0,0.991,0
0.272,0.229,0.089,5,0,1.0,0
0.266,0.232,0.089,5,0,0.997,0
0.279,0.225,0.089,5,0,0.001,0
0.267,0.225,0.089,5,0,0.003,0
0.269,0.232,0.089,5,0,0.993,0
0.269,0.232,0.089,5,0,0.993,0
0.262,0.226,0.089,5,0,0.999,0
0.259,0.225,0.089,5,0,0.002,0
0.269,0.236,0.089,5,0,1.0,0
0.264,0.212,0.089,5,0,0.992,0
0.259,0.208,0.088,5,0,0.001,0
0.274,0.215,0.088,5,0,0.994,0
0.278,0.229,0.088,5,0,0.994,0
0.274,0.228,0.088,5,0,0.001,0
0.272,0.229,0.088,5,0,0.992,0
0.256,0.273,0.088,5,0,0.003,0
0.277,0.415,0.088,5,0,0.996,0
0.287,0.409,0.088,5,0,0.013,0
0.274,0.421,0.088,5,0,0.01,0
0.278,0.416,0.088,5,0,0.009,0
0.274,0.407,0.088,5,0,0.011,0
0.275,0.402,0.087,5,0,0.995,0
0.263,0.403,0.087,5,0,0.996,0
0.272,0.403,0.087,5,0,0.01,0
0.27,0.349,0.087,5,0,0.012,0
0.261,0.377,0.087,5,0,0.008,0
0.263,0.371,0.087,5,0,0.008,0
0.275,0.396,0.087,5,0,0.008,0
0.28,0.366,0.087,5,0,0.011,0
0.274,0.385,0.087,5,0,0.01,0
0.285,0.372,0.087,5,0,0.009,0
0.27,0.382,0.087,5,0,0.012,0
0.278,0.38,0.087,5,0,0.015,0
0.266,0.399,0.086,5,0,0.013,0
0.266,0.382,0.086,5,0,0.014,0
0.26,0.347,0.086,5,0,0.008,0
0.269,0.296,0.086,5,0,0.006,0
0.262,0.302,0.086,5,0,0.008,0
0.27,0.233,0.086,5,0,0.993,0
0.259,0.242,0.086,5,0,0.989,0
0.273,0.228,0.086,5,0,0.99,0
0.272,0.215,0.086,5,0,0.99,0
0.249,0.232,0.086,5,0,0.993,0
0.248,0.231,0.086,5,0,0.993,0
0.277,0.369,0.086,5,0,0.008,0
0.273,0.401,0.085,5,0,0.012,0
0.26,0.406,0.085,5,0,0.01,0
0.267,0.374,0.085,5,0,0.009,0
0.258,0.375,0.085,5,0,0.008,0
0.254,0.35,0.085,5,0,0.005,0
0.242,0.358,0.085,5,0,0.007,0
0.24,0.334,0.085,5,0,0.004,0
0.252,0.283,0.085,5,0,0.001,0
0.256,0.287,0.085,5,0,0.001,0
0.266,0.283,0.085,5,0,0.0,0
0.247,0.277,0.085,5,0,0.001,0
0.242,0.248,0.085,5,0,0.992,0
0.246,0.242,0.084,5,0,0.002,0
0.275,0.239,0.084,5,0,0.99,0
0.27,0.233,0.084,5,0,0.991,0
0.245,0.228,0.084,5,0,0.991,0
0.254,0.275,0.084,5,0,0.003,0
0.249,0.268,0.084,5,0,0.003,0
0.246,0.336,0.084,5,0,0.989,0
0.244,0.34,0.084,5,0,0.004,0
0.245,0.326,0.084,5,0,0.007,0
0.247,0.333,0.084,5,0,0.005,0
0.25,0.219,0.084,5,0,0.003,0
0.25,0.228,0.084,5,0,0.001,0
0.258,0.24,0.083,5,0,0.005,0
0.273,0.248,0.083,5,0,0.007,0
0.253,0.383,0.083,5,0,0.008,0
0.265,0.411,0.083,5,0,0.011,0
0.266,0.405,0.083,5,0,0.012,0
0.26,0.408,0.083,5,0,0.01,0
0.272,0.396,0.083,5,0,0.012,0
0.262,0.384,0.083,5,0,0.011,0
0.249,0.382,0.083,5,0,0.011,0
0.27,0.368,0.083,5,0,0.011,0
0.255,0.382,0.083,5,0,0.009,0
0.261,0.386,0.083,5,0,0.007,0
0.269,0.365,0.083,5,0,0.01,0
0.269,0.37,0.082,5,0,0.009,0
0.256,0.358,0.082,5,0,0.005,0
0.25,0.35,0.082,5,0,0.002,0
0.244,0.281,0.082,5,0,0.0,0
0.262,0.229,0.082,5,0,0.001,0
0.26,0.229,0.082,5,0,0.99,0
0.263,0.239,0.082,5,0,0.005,0
0.246,0.232,0.082,5,0,0.005,0
0.247,0.245,0.082,5,0,0.008,0
0.252,0.24,0.082,5,0,0.009,0
0.268,0.403,0.082,5,0,0.006,0
0.268,0.41,0.082,5,0,0.006,0
0.26,0.401,0.082,5,0,0.008,0
0.249,0.404,0.082,5,0,0.008,0
0.267,0.407,0.081,5,0,0.009,0
0.248,0.391,0.081,5,0,0.008,0
0.253,0.378,0.081,5,0,0.008,0
0.246,0.396,0.081,5,0,0.004,0
0.259,0.375,0.081,5,0,0.008,0
0.258,0.291,0.081,5,0,0.006,0
0.246,0.277,0.081,5,0,0.003,0
0.249,0.316,0.081,5,0,0.992,0
0.241,0.316,0.081,5,0,0.994,0
0.269,0.298,0.081,5,0,0.004,0
0.283,0.307,0.081,5,0,0.006,0
0.258,0.312,0.081,5,0,0.01,0
0.263,0.3,0.08,5,0,0.012,0
0.268,0.316,0.08,5,0,0.01,0
0.273,0.258,0.08,5,0,0.009,0
0.29,0.244,0.08,5,0,0.015,0
0.263,0.246,0.08,5,0,0.018,0
0.252,0.244,0.08,5,0,0.016,0
0.281,0.254,0.08,5,0,0.017,0
0.283,0.286,0.08,5,0,0.018,0
0.279,0.28,0.08,5,0,0.016,0
0.29,0.272,0.08,5,0,0.016,0
0.288,0.264,0.08,5,0,0.013,0
0.288,0.275,0.08,5,0,0.014,0
0.3,0.284,0.08,5,0,0.017,0
0.302,0.261,0.08,5,0,0.016,0
0.26,0.271,0.079,5,0,0.019,0
0.256,0.264,0.079,5,0,0.015,0
0.282,0.261,0.079,5,0,0.015,0
0.256,0.278,0.079,5,0,0.015,0
0.289,0.276,0.079,5,0,0.01,0
0.278,0.269,0.079,5,0,0.007,0
0.293,0.248,0.079,5,0,0.007,0
0.303,0.257,0.079,5,0,0.007,0
0.317,0.26,0.079,5,0,0.002,0
0.291,0.26,0.079,5,0,0.997,0
0.307,0.287,0.079,5,0,0.005,0
0.32,0.286,0.079,5,0,0.997,0
0.312,0.293,0.079,5,0,0.999,0
0.325,0.257,0.079,5,0,0.997,0
0.308,0.257,0.078,5,0,1.0,0
0.295,0.257,0.078,5,0,0.005,0
0.295,0.257,0.078,5,0,0.996,0
0.298,0.256,0.078,5,0,0.996,0
0.311,0.259,0.078,5,0,1.0,0
0.3,0.264,0.078,5,0,0.001,0
0.314,0.267,0.078,5,0,0.002,0
0.304,0.262,0.078,5,0,0.004,0
0.319,0.259,0.078,5,0,0.0,0
0.301,0.259,0.078,5,0,0.001,0
0.309,0.265,0.078,5,0,0.013,0
0.331,0.261,0.078,5,0,0.009,0
0.309,0.268,0.078,5,0,0.012,0
0.312,0.281,0.078,5,0,0.009,0
0.301,0.263,0.078,5,0,0.004,0
0.302,0.271,0.077,5,0,0.003,0
0.297,0.275,0.077,5,0,0.011,0
0.325,0.296,0.077,5,0,0.01,0
0.329,0.29,0.077,5,0,0.011,0
0.295,0.286,0.077,5,0,0.01,0
0.306,0.273,0.077,5,0,0.011,0
0.296,0.316,0.077,5,0,0.002,0
0.327,0.256,0.077,5,0,0.001,0
0.327,0.264,0.077,5,0,0.007,0
0.332,0.263,0.077,5,0,0.012,0
0.335,0.269,0.077,5,0,0.002,0
0.315,0.264,0.077,5,0,0.008,0
0.313,0.256,0.077,5,0,0.013,0
0.307,0.263,0.077,5,0,0.012,0
0.303,0.269,0.077,5,0,0.01,0
0.327,0.268,0.076,5,0,0.014,0
0.311,0.264,0.076,5,0,0.014,0
0.306,0.275,0.076,5,0,0.004,0
0.307,0.251,0.076,5,0,0.01,0
0.295,0.251,0.076,5,0,0.012,0
0.305,0.304,0.076,5,0,0.01,0
0.305,0.315,0.076,5,0,0.012,0
0.295,0.382,0.076,5,0,0.012,0
0.289,0.374,0.076,5,0,0.014,0
0.292,0.424,0.076,5,0,0.014,0
0.305,0.444,0.076,5,0,0.015,0
0.296,0.48,0.076,5,0,0.01,0
0.289,0.482,0.076,5,0,0.014,0
0.299,0.483,0.076,5,0,0.014,0
0.309,0.28,0.075,5,0,0.016,0
0.319,0.28,0.075,5,0,0.017,0
0.307,0.273,0.075,5,0,0.019,0
0.312,0.274,0.075,5,0,0.018,0
0.284,0.359,0.075,5,0,0.018,0
0.304,0.421,0.075,5,0,0.015,0
0.29,0.427,0.075,5,0,0.018,0
0.28,0.41,0.075,5,0,0.02,0
0.272,0.402,0.075,5,0,0.997,0
0.299,0.432,0.075,5,0,0.021,0
0.291,0.423,0.075,5,0,0.02,0
0.278,0.286,0.075,5,0,0.024,0
0.293,0.35,0.075,5,0,0.019,0
0.278,0.351,0.075,5,0,0.017,0
0.294,0.394,0.075,5,0,0.018,0
0.284,0.399,0.075,5,0,0.017,0
0.278,0.376,0.074,5,0,0.995,0
0.278,0.382,0.074,5,0,0.995,0
0.277,0.368,0.074,5,0,0.013,0
0.271,0.375,0.074,5,0,0.015,0
0.276,0.376,0.074,5,0,0.015,0
0.281,0.37,0.074,5,0,0.013,0
0.294,0.36,0.074,5,0,0.012,0
0.302,0.358,0.074,5,0,0.016,0
0.289,0.255,0.074,5,0,0.02,0
0.287,0.261,0.074,5,0,0.011,0
0.291,0.258,0.074,5,0,0.011,0
0.3,0.253,0.074,5,0,0.014,0
0.308,0.247,0.074,5,0,0.014,0
0.307,0.271,0.074,5,0,0.007,0
0.307,0.269,0.074,5,0,0.008,0
0.283,0.279,0.074,5,0,0.009,0
0.277,0.288,0.074,5,0,0.012,0
0.294,0.246,0.073,5,0,0.01,0
0.304,0.282,0.073,5,0,0.011,0
0.299,0.28,0.073,5,0,0.009,0
0.291,0.242,0.073,5,0,0.01,0
0.286,0.256,0.073,5,0,0.011,0
0.283,0.274,0.073,5,0,0.01,0
0.295,0.26,0.073,5,0,0.008,0
0.299,0.264,0.073,5,0,0.014,0
0.306,0.235,0.073,5,0,0.005,0
0.281,0.239,0.073,5,0,0.012,0
0.3,0.241,0.073,5,0,0.004,0
0.289,0.254,0.073,5,0,0.008,0
0.295,0.254,0.073,5,0,0.011,0
0.296,0.265,0.073,5,0,0.011,0
0.292,0.257,0.073,5,0,0.01,0
0.295,0.261,0.072,5,0,0.009,0
0.302,0.261,0.072,5,0,0.009,0
0.281,0.249,0.072,5,0,0.007,0
0.293,0.256,0.072,5,0,0.009,0
0.302,0.245,0.072,5,0,0.01,0
0.295,0.24,0.072,5,0,0.009,0
0.286,0.264,0.072,5,0,0.013,0
0.298,0.249,0.072,5,0,0.015,0
0.279,0.279,0.072,5,0,0.997,0
0.292,0.249,0.072,5,0,0.006,0
0.298,0.26,0.072,5,0,0.01,0
0.294,0.26,0.072,5,0,0.01,0
0.285,0.248,0.072,5,0,0.013,0
0.188,0.246,0.072,5,0,0.99,0
0.209,0.253,0.072,5,0,0.991,0
0.169,0.281,0.072,6,0,0.989,0
0.156,0.266,0.072,6,0,0.989,0
0.208,0.244,0.073,6,0,0.994,0
0.211,0.244,0.073,6,0,0.992,0
0.243,0.249,0.073,6,0,0.996,0
0.239,0.253,0.073,6,0,0.996,0
0.249,0.241,0.073,6,0,0.003,0
0.263,0.253,0.073,6,0,0.997,0
0.275,0.247,0.073,6,0,0.995,0
0.282,0.25,0.073,6,0,0.009,0
0.282,0.256,0.073,6,0,0.007,0
0.284,0.256,0.073,6,0,0.012,0
0.295,0.249,0.072,6,0,0.011,0
0.289,0.253,0.072,6,0,0.012,0
0.3,0.261,0.072,6,0,0.009,0
0.287,0.267,0.072,6,0,0.996,0
0.299,0.253,0.072,6,0,0.008,0
0.282,0.268,0.072,6,0,0.008,0
0.288,0.25,0.072,6,0,0.996,0
0.278,0.25,0.072,6,0,0.009,0
0.287,0.255,0.072,6,0,0.009,0
0.285,0.269,0.072,6,0,0.008,0
0.271,0.263,0.072,6,0,0.005,0
0.289,0.258,0.072,6,0,0.011,0
0.292,0.254,0.072,6,0,0.014,0
0.275,0.246,0.072,6,0,0.01,0
0.266,0.247,0.072,6,0,0.994,0
0.292,0.255,0.072,6,0,0.994,0
0.286,0.255,0.072,6,0,0.993,0
0.294,0.254,0.072,6,0,0.008,0
0.281,0.253,0.071,6,0,0.009,0
0.281,0.253,0.071,6,0,0.011,0
0.284,0.255,0.071,6,0,0.012,0
0.301,0.246,0.071,6,0,0.009,0
0.282,0.248,0.071,6,0,0.011,0
0.272,0.262,0.071,6,0,0.011,0
0.3,0.252,0.071,6,0,0.007,0
0.299,0.252,0.071,6,0,0.008,0
0.293,0.266,0.071,6,0,0.014,0
0.292,0.266,0.071,6,0,0.01,0
0.287,0.236,0.071,6,0,0.998,0
